epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,val_confusion_2,seconds
85,6.184665997806831e-06,0.324106209040887,0.9998351331299975,268,0.6539845627476238,0.5298507462686567,0.4405103668261563,0.43786375661375665,0.6459,0.701,0.6151,0.7803,0.4079,0.1333,132,76,60,1.4110431671142578,0.5,"[103, 12, 17]","[40, 31, 5]","[45, 7, 8]",27.95757746696472
86,5.449673790581619e-06,0.32416050723610995,0.9998351331299975,268,0.6587086895088056,0.5298507462686567,0.45869218500797454,0.4629373784842808,0.6388,0.7063,0.6311,0.7348,0.4079,0.2333,132,76,60,1.4198187589645386,0.49390243902439024,"[97, 18, 17]","[39, 31, 6]","[38, 8, 14]",27.58399200439453
87,4.75864737669904e-06,0.3238786718299192,0.9999175665649987,268,0.6518956871946423,0.5447761194029851,0.4480595427963849,0.44337539229495637,0.6394,0.6904,0.6259,0.8258,0.3684,0.15,132,76,60,1.3952187299728394,0.5032833020637899,"[109, 14, 9]","[44, 28, 4]","[44, 7, 9]",27.978644371032715
88,4.112268715800961e-06,0.3235961924125175,0.9999175665649987,268,0.6619369732542139,0.5335820895522388,0.4642477405635301,0.4694511454279728,0.6526,0.7103,0.6229,0.7348,0.4079,0.25,132,76,60,1.4445704221725464,0.49906191369606,"[97, 18, 17]","[39, 31, 6]","[37, 8, 15]",27.39119791984558
89,3.5111757055874383e-06,0.3238490271888653,0.9999175665649987,268,0.6595740425510163,0.5373134328358209,0.4516214779372674,0.4477532829722204,0.6477,0.7046,0.6264,0.7803,0.4079,0.1667,132,76,60,1.4146126508712769,0.49906191369606,"[103, 19, 10]","[39, 31, 6]","[39, 11, 10]",27.43106198310852
90,2.9559615522887324e-06,0.3236350142133274,0.9999175665649987,268,0.647478684724718,0.5186567164179104,0.44787347155768203,0.4524055842872345,0.6405,0.6796,0.6223,0.7348,0.3421,0.2667,132,76,60,1.4667096138000488,0.48686679174484054,"[97, 14, 21]","[40, 26, 10]","[38, 6, 16]",28.047973155975342
91,2.4471741852423276e-06,0.32391789613773597,0.9997526996949962,268,0.6638587233522412,0.5447761194029851,0.46693248272195637,0.4711194489563651,0.6562,0.6981,0.6373,0.7727,0.3947,0.2333,132,76,60,1.4021201133728027,0.5065666041275797,"[102, 14, 16]","[39, 30, 7]","[38, 8, 14]",28.37836241722107
92,1.9853157161528557e-06,0.32380553630677605,0.9997526996949962,268,0.6580702479817225,0.5410447761194029,0.45717703349282296,0.4581561695351674,0.6504,0.7031,0.6208,0.7803,0.4079,0.1833,132,76,60,1.410019040107727,0.49671669793621015,"[103, 12, 17]","[39, 31, 6]","[40, 9, 11]",27.481701850891113
93,1.5708419435684545e-06,0.3236290168589255,0.9999175665649987,268,0.6698556530865934,0.5410447761194029,0.4662679425837321,0.4724082607953575,0.6606,0.7125,0.6365,0.7576,0.4079,0.2333,132,76,60,1.413923978805542,0.5023452157598499,"[100, 13, 19]","[38, 31, 7]","[40, 6, 14]",27.476996660232544
94,1.2041619030626358e-06,0.32357546330166514,0.9999175665649987,268,0.6537369463719115,0.5223880597014925,0.44152046783625737,0.44186981230838257,0.641,0.6985,0.6216,0.75,0.4079,0.1667,132,76,60,1.4121519327163696,0.4971857410881801,"[99, 13, 20]","[39, 31, 6]","[41, 9, 10]",26.974782943725586
95,8.856374635655655e-07,0.32356538050114375,0.9999175665649987,268,0.6690746361266872,0.5410447761194029,0.44856459330143544,0.4477785672261378,0.6604,0.7033,0.6436,0.8106,0.3684,0.1667,132,76,60,1.3650436401367188,0.5070356472795498,"[107, 13, 12]","[43, 28, 5]","[45, 5, 10]",27.597012996673584
96,6.155829702431181e-07,0.32359538739850385,0.9999175665649987,268,0.6494659002955249,0.5373134328358209,0.45396065922381706,0.4575439631538982,0.6303,0.6837,0.6344,0.7803,0.3816,0.2,132,76,60,1.4035885334014893,0.49624765478424016,"[103, 13, 16]","[41, 29, 6]","[43, 5, 12]",27.756778955459595
97,3.9426493427611245e-07,0.3235639516012695,0.9999175665649987,268,0.6550363008809216,0.5447761194029851,0.457150451887294,0.4596998021349643,0.6453,0.6994,0.6204,0.803,0.3684,0.2,132,76,60,1.4112789630889893,0.50093808630394,"[106, 13, 13]","[42, 28, 6]","[43, 5, 12]",27.688278913497925
